interaction_id,lead_id,interaction_type,timestamp,channel,device_type,campaign_id
IT01438,LD00986,Ad Clicked,2025-02-20,Google Ads,Mobile,CP770
IT01439,LD00941,Demo Booked,2024-11-09,Email Campaign,Mobile,CP245
IT01440,LD00340,Page Viewed,2025-01-11,Email Campaign,Desktop,CP292
IT01441,LD01068,Demo Booked,2025-04-07,Instagram,Desktop,CP954
IT01442,LD00328,Email Opened,2024-10-27,Google Ads,Mobile,CP877
IT01443,LD01174,Email Opened,2024-05-08,Email Campaign,Mobile,CP475
IT01444,LD00965,Demo Booked,2025-09-29,Email Campaign,Desktop,CP881
IT01445,LD01234,Page Viewed,2025-01-12,Email Campaign,Mobile,CP831
IT01446,LD01436,Ad Clicked,2024-07-31,Instagram,Desktop,CP990
IT01447,LD00715,Email Opened,2025-08-15,Google Ads,Desktop,CP834
IT01448,LD00023,Page Viewed,2024-02-19,LinkedIn,Mobile,CP482
IT01449,LD00571,Ad Clicked,2025-04-28,LinkedIn,Desktop,CP316
IT01450,LD00931,Demo Booked,2024-06-26,Instagram,Mobile,CP586
IT01451,LD01330,Ad Clicked,2025-07-29,Instagram,Mobile,CP909
IT01452,LD00164,Page Viewed,2025-05-16,LinkedIn,Mobile,CP732
IT01453,LD00737,Email Opened,2025-01-13,Google Ads,Mobile,CP645
IT01454,LD00992,Page Viewed,2024-05-02,Google Ads,Mobile,CP203
IT01455,LD00738,Email Opened,2025-08-05,Instagram,Desktop,CP423
IT01456,LD01013,Demo Booked,2024-12-06,Google Ads,Desktop,CP200
IT01457,LD01198,Email Opened,2024-12-10,Google Ads,Desktop,CP596
IT01458,LD00164,Ad Clicked,2025-07-13,LinkedIn,Desktop,CP856
IT01459,LD00995,Ad Clicked,2024-02-24,Instagram,Desktop,CP538
IT01460,LD00035,Page Viewed,2024-04-10,LinkedIn,Desktop,CP761
IT01461,LD00764,Page Viewed,2024-06-05,LinkedIn,Desktop,CP991
IT01462,LD00867,Email Opened,2024-10-17,Instagram,Desktop,CP697
IT01463,LD01182,Demo Booked,2024-03-29,Instagram,Mobile,CP932
IT01464,LD00329,Demo Booked,2024-01-26,Instagram,Mobile,CP834
IT01465,LD00019,Ad Clicked,2024-07-10,Email Campaign,Mobile,CP900
IT01466,LD00227,Email Opened,2025-06-29,LinkedIn,Mobile,CP840
IT01467,LD00358,Email Opened,2024-03-10,Email Campaign,Desktop,CP210
IT01468,LD01148,Demo Booked,2024-01-04,Email Campaign,Desktop,CP801
IT01469,LD00973,Demo Booked,2024-09-30,Google Ads,Mobile,CP164
IT01470,LD01253,Page Viewed,2024-11-18,LinkedIn,Mobile,CP438
IT01471,LD00047,Email Opened,2025-04-11,Email Campaign,Desktop,CP285
IT01472,LD00958,Demo Booked,2024-06-13,Google Ads,Mobile,CP134
IT01473,LD01164,Demo Booked,2024-05-30,Google Ads,Mobile,CP780
IT01474,LD00995,Page Viewed,2023-12-13,Instagram,Desktop,CP439
IT01475,LD01244,Ad Clicked,2025-01-02,Email Campaign,Mobile,CP814
IT01476,LD00272,Email Opened,2025-05-24,Instagram,Mobile,CP266
IT01477,LD01473,Demo Booked,2025-03-17,Google Ads,Mobile,CP531
IT01478,LD00605,Email Opened,2025-06-05,Instagram,Mobile,CP377
IT01479,LD01291,Page Viewed,2025-08-24,Instagram,Desktop,CP160
IT01480,LD01070,Demo Booked,2024-12-13,Google Ads,Mobile,CP379
IT01481,LD00134,Page Viewed,2024-09-18,Google Ads,Mobile,CP793
IT01482,LD00369,Page Viewed,2025-07-29,Instagram,Mobile,CP603
IT01483,LD00484,Email Opened,2024-09-24,Instagram,Mobile,CP258
IT01484,LD01077,Ad Clicked,2025-06-01,Email Campaign,Mobile,CP711
IT01485,LD00251,Demo Booked,2025-02-26,Instagram,Desktop,CP330
IT01486,LD00658,Ad Clicked,2024-04-24,Email Campaign,Mobile,CP113
IT01487,LD00005,Page Viewed,2025-09-21,Email Campaign,Desktop,CP912
IT01488,LD00053,Ad Clicked,2024-05-09,Email Campaign,Desktop,CP982
IT01489,LD01206,Email Opened,2024-07-22,Google Ads,Mobile,CP141
IT01490,LD00114,Email Opened,2024-03-06,Email Campaign,Mobile,CP878
IT01491,LD00109,Demo Booked,2025-07-04,Google Ads,Desktop,CP269
IT01492,LD00998,Ad Clicked,2025-01-15,LinkedIn,Desktop,CP876
IT01493,LD00351,Demo Booked,2025-05-02,LinkedIn,Mobile,CP211
IT01494,LD00602,Demo Booked,2024-06-26,Google Ads,Mobile,CP979
IT01495,LD00601,Page Viewed,2025-06-26,Instagram,Mobile,CP366
IT01496,LD01441,Email Opened,2024-09-26,Instagram,Mobile,CP947
IT01497,LD01305,Ad Clicked,2024-09-22,Instagram,Desktop,CP887
IT01498,LD01419,Demo Booked,2025-07-11,Instagram,Mobile,CP480
IT01499,LD00496,Ad Clicked,2024-04-28,Email Campaign,Mobile,CP326
IT01500,LD00310,Page Viewed,2025-02-14,Instagram,Mobile,CP875
IT01501,LD01173,Page Viewed,2024-12-31,Email Campaign,Mobile,CP466
IT01502,LD00799,Ad Clicked,2024-05-02,Email Campaign,Mobile,CP883
IT01503,LD00570,Ad Clicked,2024-04-12,Google Ads,Desktop,CP294
IT01504,LD00307,Demo Booked,2024-12-29,Instagram,Mobile,CP188
IT01505,LD01091,Demo Booked,2025-03-12,Email Campaign,Mobile,CP176
IT01506,LD00910,Email Opened,2024-03-27,LinkedIn,Mobile,CP168
IT01507,LD00202,Demo Booked,2025-03-22,LinkedIn,Desktop,CP306
IT01508,LD01411,Ad Clicked,2024-07-10,LinkedIn,Mobile,CP888
IT01509,LD00445,Demo Booked,2024-08-12,Email Campaign,Desktop,CP876
IT01510,LD00805,Demo Booked,2025-01-28,LinkedIn,Mobile,CP491
IT01511,LD00552,Ad Clicked,2024-01-16,Google Ads,Desktop,CP199
IT01512,LD00059,Page Viewed,2025-03-25,Instagram,Desktop,CP800
IT01513,LD00664,Ad Clicked,2025-05-27,Google Ads,Mobile,CP286
IT01514,LD00883,Page Viewed,2024-05-18,Email Campaign,Desktop,CP759
IT01515,LD01446,Page Viewed,2024-01-18,Google Ads,Desktop,CP611
IT01516,LD00876,Demo Booked,2024-06-13,LinkedIn,Mobile,CP189
IT01517,LD00027,Email Opened,2025-08-14,Google Ads,Mobile,CP852
IT01518,LD00210,Page Viewed,2024-04-19,Instagram,Desktop,CP805
IT01519,LD00249,Demo Booked,2024-10-11,LinkedIn,Mobile,CP794
IT01520,LD00325,Page Viewed,2024-02-27,Email Campaign,Mobile,CP587
IT01521,LD01440,Ad Clicked,2024-09-19,Email Campaign,Desktop,CP981
IT01522,LD00739,Demo Booked,2025-08-04,Google Ads,Desktop,CP498
IT01523,LD00623,Demo Booked,2025-04-21,Email Campaign,Mobile,CP709
IT01524,LD01497,Email Opened,2024-11-17,Google Ads,Desktop,CP551
IT01525,LD00096,Page Viewed,2025-05-28,LinkedIn,Mobile,CP213
IT01526,LD00353,Email Opened,2025-01-20,Instagram,Mobile,CP668
IT01527,LD00826,Email Opened,2025-07-31,LinkedIn,Mobile,CP374
IT01528,LD00642,Ad Clicked,2024-11-05,Email Campaign,Desktop,CP829
IT01529,LD00138,Ad Clicked,2024-03-30,Instagram,Desktop,CP452
IT01530,LD00069,Page Viewed,2025-05-04,Google Ads,Mobile,CP792
IT01531,LD00181,Page Viewed,2025-04-19,Email Campaign,Mobile,CP231
IT01532,LD01413,Email Opened,2024-04-13,Email Campaign,Mobile,CP317
IT01533,LD01303,Ad Clicked,2025-05-24,Email Campaign,Desktop,CP140
IT01534,LD01084,Demo Booked,2025-01-10,Instagram,Desktop,CP667
IT01535,LD00066,Ad Clicked,2024-08-30,LinkedIn,Desktop,CP174
IT01536,LD00080,Ad Clicked,2024-05-16,LinkedIn,Mobile,CP268
IT01537,LD00952,Email Opened,2025-04-05,Google Ads,Mobile,CP881
IT01538,LD00323,Demo Booked,2024-04-09,LinkedIn,Desktop,CP830
IT01539,LD00430,Demo Booked,2025-07-18,Email Campaign,Mobile,CP583
IT01540,LD00423,Email Opened,2025-05-23,Instagram,Desktop,CP546
IT01541,LD00537,Email Opened,2024-02-27,Google Ads,Mobile,CP460
IT01542,LD00678,Ad Clicked,2025-01-20,LinkedIn,Mobile,CP751
IT01543,LD01267,Demo Booked,2024-11-06,Google Ads,Mobile,CP341
IT01544,LD00715,Page Viewed,2025-07-17,Google Ads,Desktop,CP984
IT01545,LD01203,Page Viewed,2025-07-10,Email Campaign,Desktop,CP469
IT01546,LD00949,Email Opened,2024-04-18,Google Ads,Desktop,CP923
IT01547,LD00668,Email Opened,2025-01-29,Instagram,Mobile,CP783
IT01548,LD01321,Demo Booked,2024-08-25,LinkedIn,Desktop,CP782
IT01549,LD00004,Email Opened,2024-06-29,Email Campaign,Desktop,CP848
IT01550,LD01364,Demo Booked,2025-04-25,LinkedIn,Desktop,CP524
IT01551,LD00552,Demo Booked,2024-01-08,Google Ads,Mobile,CP817
IT01552,LD00679,Page Viewed,2024-07-22,Google Ads,Desktop,CP318
IT01553,LD00650,Page Viewed,2024-04-23,Instagram,Desktop,CP420
IT01554,LD00574,Demo Booked,2025-06-17,Email Campaign,Mobile,CP857
IT01555,LD00566,Ad Clicked,2024-06-06,LinkedIn,Desktop,CP143
IT01556,LD00302,Email Opened,2024-02-12,LinkedIn,Mobile,CP281
IT01557,LD00487,Email Opened,2024-05-08,Email Campaign,Mobile,CP560
IT01558,LD00022,Demo Booked,2024-10-11,Google Ads,Desktop,CP899
IT01559,LD00558,Email Opened,2025-07-20,LinkedIn,Desktop,CP408
IT01560,LD00857,Demo Booked,2025-02-28,Instagram,Mobile,CP859
IT01561,LD00316,Ad Clicked,2024-05-13,LinkedIn,Mobile,CP847
IT01562,LD00797,Ad Clicked,2025-06-08,Google Ads,Desktop,CP861
IT01563,LD00010,Email Opened,2024-07-29,Instagram,Desktop,CP857
IT01564,LD00283,Email Opened,2025-09-10,Email Campaign,Mobile,CP275
IT01565,LD01448,Page Viewed,2025-06-29,Instagram,Mobile,CP909
IT01566,LD01066,Ad Clicked,2024-10-19,Email Campaign,Desktop,CP242
IT01567,LD00683,Ad Clicked,2024-06-17,Instagram,Mobile,CP482
IT01568,LD00436,Email Opened,2025-09-06,Instagram,Desktop,CP505
IT01569,LD00744,Demo Booked,2024-01-21,LinkedIn,Mobile,CP742
IT01570,LD00718,Ad Clicked,2025-07-11,Google Ads,Mobile,CP843
IT01571,LD01440,Demo Booked,2024-11-18,Email Campaign,Mobile,CP866
IT01572,LD00948,Ad Clicked,2025-10-19,Google Ads,Mobile,CP867
IT01573,LD00609,Email Opened,2024-11-29,Instagram,Desktop,CP625
IT01574,LD00567,Ad Clicked,2024-04-10,Instagram,Mobile,CP582
IT01575,LD01044,Page Viewed,2025-04-10,Email Campaign,Mobile,CP639
IT01576,LD00110,Email Opened,2024-02-15,Instagram,Desktop,CP186
IT01577,LD00223,Email Opened,2024-03-01,Instagram,Desktop,CP482
IT01578,LD01444,Page Viewed,2025-01-04,LinkedIn,Desktop,CP950
IT01579,LD01149,Demo Booked,2025-03-12,Instagram,Mobile,CP744
IT01580,LD01380,Page Viewed,2025-07-21,Instagram,Desktop,CP498
IT01581,LD01271,Page Viewed,2025-10-05,Email Campaign,Mobile,CP912
IT01582,LD00763,Ad Clicked,2025-06-04,LinkedIn,Desktop,CP353
IT01583,LD00242,Email Opened,2024-07-26,LinkedIn,Mobile,CP112
IT01584,LD00373,Demo Booked,2025-02-03,Email Campaign,Mobile,CP958
IT01585,LD00525,Demo Booked,2025-03-09,Instagram,Desktop,CP529
IT01586,LD00164,Email Opened,2025-06-20,LinkedIn,Mobile,CP895
IT01587,LD01463,Page Viewed,2024-03-12,Email Campaign,Mobile,CP765
IT01588,LD01375,Ad Clicked,2025-03-16,LinkedIn,Desktop,CP167
IT01589,LD01364,Page Viewed,2025-04-29,LinkedIn,Desktop,CP971
IT01590,LD01374,Page Viewed,2024-09-13,Email Campaign,Mobile,CP844
IT01591,LD01095,Demo Booked,2024-10-11,Email Campaign,Mobile,CP909
IT01592,LD00501,Ad Clicked,2025-06-07,Instagram,Mobile,CP566
IT01593,LD00450,Page Viewed,2025-02-03,Google Ads,Mobile,CP862
IT01594,LD01099,Email Opened,2025-04-02,Google Ads,Mobile,CP276
IT01595,LD00181,Demo Booked,2025-05-02,Email Campaign,Desktop,CP113
IT01596,LD00766,Email Opened,2024-10-27,LinkedIn,Mobile,CP902
IT01597,LD00320,Page Viewed,2025-07-26,Instagram,Mobile,CP282
IT01598,LD00607,Demo Booked,2025-02-05,LinkedIn,Desktop,CP634
IT01599,LD01265,Page Viewed,2024-05-18,Instagram,Mobile,CP830
IT01600,LD00771,Ad Clicked,2025-07-18,Email Campaign,Desktop,CP258
IT01601,LD01082,Ad Clicked,2025-02-18,LinkedIn,Desktop,CP613
IT01602,LD01248,Ad Clicked,2025-03-06,Google Ads,Mobile,CP393
IT01603,LD00654,Demo Booked,2024-10-30,Google Ads,Desktop,CP217
IT01604,LD00399,Demo Booked,2024-11-08,LinkedIn,Mobile,CP657
IT01605,LD00517,Ad Clicked,2024-08-12,Instagram,Desktop,CP242
IT01606,LD00815,Email Opened,2024-02-24,LinkedIn,Mobile,CP300
IT01607,LD01452,Demo Booked,2025-06-17,LinkedIn,Mobile,CP622
IT01608,LD00424,Email Opened,2025-02-03,LinkedIn,Mobile,CP372
IT01609,LD01478,Email Opened,2024-12-21,Instagram,Mobile,CP202
IT01610,LD00741,Demo Booked,2025-02-20,Google Ads,Mobile,CP618
IT01611,LD00669,Page Viewed,2025-08-08,Google Ads,Mobile,CP231
IT01612,LD00905,Email Opened,2024-05-03,Google Ads,Mobile,CP205
IT01613,LD01479,Demo Booked,2024-11-28,Email Campaign,Mobile,CP823
IT01614,LD00018,Demo Booked,2023-12-10,Google Ads,Desktop,CP341
IT01615,LD01060,Email Opened,2024-01-03,LinkedIn,Desktop,CP180
IT01616,LD00047,Ad Clicked,2025-03-17,Email Campaign,Desktop,CP106
IT01617,LD00785,Ad Clicked,2025-02-20,LinkedIn,Mobile,CP963
IT01618,LD00406,Email Opened,2024-11-30,LinkedIn,Desktop,CP752
IT01619,LD00839,Ad Clicked,2025-08-08,Instagram,Mobile,CP156
IT01620,LD01487,Email Opened,2024-10-14,Instagram,Desktop,CP852
IT01621,LD00848,Demo Booked,2025-09-08,Instagram,Mobile,CP846
IT01622,LD00173,Email Opened,2025-01-17,Instagram,Desktop,CP468
IT01623,LD01111,Page Viewed,2025-05-22,Google Ads,Mobile,CP264
IT01624,LD01228,Demo Booked,2024-04-22,LinkedIn,Mobile,CP649
IT01625,LD00467,Email Opened,2025-03-22,Instagram,Desktop,CP899
IT01626,LD00320,Page Viewed,2025-07-22,Instagram,Desktop,CP708
IT01627,LD00493,Ad Clicked,2025-08-01,LinkedIn,Desktop,CP543
IT01628,LD00245,Demo Booked,2024-06-17,Google Ads,Desktop,CP769
IT01629,LD00755,Ad Clicked,2024-07-08,Google Ads,Desktop,CP298
IT01630,LD01415,Ad Clicked,2025-06-24,LinkedIn,Mobile,CP177
IT01631,LD00645,Email Opened,2024-06-03,Google Ads,Mobile,CP202
IT01632,LD00793,Email Opened,2025-07-01,Email Campaign,Mobile,CP217
IT01633,LD00463,Ad Clicked,2025-06-11,Email Campaign,Mobile,CP975
IT01634,LD00220,Email Opened,2024-01-17,Google Ads,Mobile,CP982
IT01635,LD00564,Ad Clicked,2025-06-03,Email Campaign,Mobile,CP132
IT01636,LD00556,Ad Clicked,2024-03-25,LinkedIn,Mobile,CP543
IT01637,LD00914,Email Opened,2025-04-05,Instagram,Mobile,CP603
IT01638,LD00890,Email Opened,2025-07-03,Email Campaign,Mobile,CP885
IT01639,LD00051,Ad Clicked,2025-07-01,LinkedIn,Desktop,CP802
IT01640,LD00145,Ad Clicked,2024-02-24,Email Campaign,Desktop,CP571
IT01641,LD00223,Page Viewed,2023-12-11,Instagram,Desktop,CP127
IT01642,LD00115,Email Opened,2024-10-27,Email Campaign,Desktop,CP809
IT01643,LD00653,Page Viewed,2024-04-19,LinkedIn,Desktop,CP617
IT01644,LD00746,Page Viewed,2025-05-31,Email Campaign,Mobile,CP461
IT01645,LD00426,Page Viewed,2024-02-18,Instagram,Mobile,CP726
IT01646,LD01495,Email Opened,2025-05-11,LinkedIn,Desktop,CP785
IT01647,LD00881,Demo Booked,2025-03-29,Email Campaign,Desktop,CP415
IT01648,LD00059,Ad Clicked,2025-06-07,Instagram,Desktop,CP291
IT01649,LD00333,Demo Booked,2024-02-28,LinkedIn,Mobile,CP895
IT01650,LD00364,Email Opened,2025-07-07,LinkedIn,Desktop,CP306
IT01651,LD00065,Demo Booked,2024-07-30,Email Campaign,Mobile,CP106
IT01652,LD00548,Ad Clicked,2025-01-07,LinkedIn,Desktop,CP682
IT01653,LD01214,Demo Booked,2025-06-07,Instagram,Mobile,CP624
IT01654,LD00523,Ad Clicked,2025-05-14,Google Ads,Desktop,CP512
IT01655,LD01198,Ad Clicked,2024-11-19,Google Ads,Desktop,CP228
IT01656,LD00703,Demo Booked,2024-09-22,Instagram,Mobile,CP221
IT01657,LD01252,Email Opened,2024-12-15,LinkedIn,Mobile,CP751
IT01658,LD00251,Demo Booked,2025-02-21,Instagram,Mobile,CP365
IT01659,LD00432,Ad Clicked,2025-06-06,Email Campaign,Mobile,CP163
IT01660,LD00108,Ad Clicked,2024-06-30,Instagram,Mobile,CP668
IT01661,LD01124,Email Opened,2025-09-17,LinkedIn,Desktop,CP865
IT01662,LD00201,Demo Booked,2024-12-03,Email Campaign,Mobile,CP767
IT01663,LD00463,Page Viewed,2025-06-02,Email Campaign,Desktop,CP670
IT01664,LD00386,Ad Clicked,2024-06-17,Email Campaign,Mobile,CP344
IT01665,LD00113,Ad Clicked,2024-11-27,Google Ads,Mobile,CP712
IT01666,LD01496,Page Viewed,2024-06-01,Instagram,Mobile,CP726
IT01667,LD00528,Page Viewed,2024-08-01,Google Ads,Desktop,CP949
IT01668,LD01038,Demo Booked,2024-11-09,Google Ads,Desktop,CP903
IT01669,LD00941,Page Viewed,2024-12-24,Email Campaign,Mobile,CP165
IT01670,LD01477,Page Viewed,2024-05-03,Instagram,Desktop,CP842
IT01671,LD01274,Ad Clicked,2025-02-16,Instagram,Mobile,CP970
IT01672,LD00544,Page Viewed,2025-02-08,LinkedIn,Desktop,CP886
IT01673,LD00718,Page Viewed,2025-08-05,Google Ads,Mobile,CP548
IT01674,LD01161,Email Opened,2024-11-04,Instagram,Desktop,CP878
IT01675,LD00698,Ad Clicked,2024-12-04,Email Campaign,Desktop,CP147
IT01676,LD01157,Email Opened,2024-12-23,Google Ads,Desktop,CP182
IT01677,LD00188,Email Opened,2025-03-26,Email Campaign,Mobile,CP941
IT01678,LD00838,Ad Clicked,2025-09-11,LinkedIn,Desktop,CP784
IT01679,LD00878,Page Viewed,2025-10-15,LinkedIn,Mobile,CP400
IT01680,LD00750,Ad Clicked,2024-11-03,Google Ads,Desktop,CP360
IT01681,LD00533,Demo Booked,2024-07-16,LinkedIn,Mobile,CP792
IT01682,LD00906,Page Viewed,2024-08-09,Email Campaign,Desktop,CP133
IT01683,LD00986,Page Viewed,2025-02-27,Google Ads,Mobile,CP294
IT01684,LD00037,Page Viewed,2025-06-04,LinkedIn,Desktop,CP215
IT01685,LD01008,Page Viewed,2025-06-10,Google Ads,Mobile,CP131
IT01686,LD00779,Email Opened,2024-03-27,LinkedIn,Desktop,CP861
IT01687,LD00024,Email Opened,2025-02-15,Instagram,Mobile,CP637
IT01688,LD00247,Ad Clicked,2024-09-25,Google Ads,Desktop,CP277
IT01689,LD01268,Demo Booked,2024-09-12,Instagram,Mobile,CP853
IT01690,LD01134,Demo Booked,2024-12-12,Email Campaign,Desktop,CP311
IT01691,LD00239,Page Viewed,2024-03-08,LinkedIn,Desktop,CP290
IT01692,LD01448,Demo Booked,2025-05-30,Instagram,Desktop,CP158
IT01693,LD00253,Page Viewed,2025-03-11,Email Campaign,Mobile,CP489
IT01694,LD01231,Page Viewed,2025-02-11,Google Ads,Desktop,CP849
IT01695,LD00966,Ad Clicked,2025-04-17,Instagram,Mobile,CP175
IT01696,LD00519,Demo Booked,2024-02-06,LinkedIn,Mobile,CP928
IT01697,LD00566,Page Viewed,2024-07-09,LinkedIn,Mobile,CP469
IT01698,LD00701,Demo Booked,2025-05-07,Instagram,Desktop,CP547
IT01699,LD01483,Page Viewed,2024-10-08,Google Ads,Desktop,CP770
IT01700,LD01347,Ad Clicked,2024-05-24,Email Campaign,Mobile,CP336
IT01701,LD00632,Ad Clicked,2024-01-03,Google Ads,Desktop,CP534
IT01702,LD00011,Demo Booked,2025-08-20,LinkedIn,Desktop,CP401
IT01703,LD00825,Demo Booked,2025-05-23,Google Ads,Mobile,CP379
IT01704,LD00075,Ad Clicked,2025-08-25,LinkedIn,Desktop,CP823
IT01705,LD00186,Demo Booked,2024-11-18,Google Ads,Mobile,CP980
IT01706,LD01479,Demo Booked,2024-10-11,Email Campaign,Mobile,CP846
IT01707,LD00332,Demo Booked,2025-05-23,Email Campaign,Desktop,CP429
IT01708,LD00468,Demo Booked,2024-09-17,Google Ads,Mobile,CP362
IT01709,LD00929,Ad Clicked,2024-10-12,Google Ads,Desktop,CP454
IT01710,LD00920,Ad Clicked,2024-11-23,Instagram,Mobile,CP188
IT01711,LD00116,Ad Clicked,2025-07-08,LinkedIn,Mobile,CP483
IT01712,LD00618,Email Opened,2025-09-20,Google Ads,Desktop,CP778
IT01713,LD00219,Email Opened,2024-12-31,Instagram,Desktop,CP532
IT01714,LD00052,Email Opened,2024-01-24,Email Campaign,Mobile,CP402
IT01715,LD01447,Ad Clicked,2024-06-09,Google Ads,Desktop,CP510
IT01716,LD00851,Demo Booked,2024-02-18,LinkedIn,Mobile,CP871
IT01717,LD00096,Demo Booked,2025-05-09,LinkedIn,Desktop,CP251
IT01718,LD01307,Page Viewed,2025-02-04,Instagram,Mobile,CP387
IT01719,LD01211,Ad Clicked,2024-09-22,Instagram,Mobile,CP597
IT01720,LD00761,Email Opened,2025-10-05,LinkedIn,Desktop,CP281
IT01721,LD00331,Page Viewed,2025-04-21,Instagram,Desktop,CP430
IT01722,LD00905,Email Opened,2024-05-21,Google Ads,Mobile,CP379
IT01723,LD01078,Demo Booked,2024-08-25,Google Ads,Desktop,CP233
IT01724,LD00281,Page Viewed,2025-03-12,LinkedIn,Mobile,CP646
IT01725,LD00930,Page Viewed,2024-09-26,Instagram,Mobile,CP747
IT01726,LD00252,Page Viewed,2025-08-06,Google Ads,Desktop,CP813
IT01727,LD01307,Email Opened,2025-02-25,Instagram,Desktop,CP603
IT01728,LD00416,Demo Booked,2025-08-18,Instagram,Mobile,CP299
IT01729,LD01454,Ad Clicked,2025-02-23,Instagram,Desktop,CP578
IT01730,LD01200,Page Viewed,2025-05-31,Email Campaign,Mobile,CP155
IT01731,LD00915,Page Viewed,2025-04-19,LinkedIn,Desktop,CP280
IT01732,LD00158,Demo Booked,2025-05-07,LinkedIn,Mobile,CP607
IT01733,LD01131,Page Viewed,2024-12-25,Google Ads,Mobile,CP671
IT01734,LD00371,Ad Clicked,2024-11-18,Google Ads,Mobile,CP823
IT01735,LD01167,Page Viewed,2025-05-18,Email Campaign,Mobile,CP311
IT01736,LD00885,Ad Clicked,2025-01-10,Google Ads,Mobile,CP979
IT01737,LD01408,Ad Clicked,2024-11-01,LinkedIn,Desktop,CP938
IT01738,LD01337,Page Viewed,2024-09-11,Instagram,Mobile,CP473
IT01739,LD01294,Ad Clicked,2025-02-23,Instagram,Desktop,CP318
IT01740,LD00765,Demo Booked,2025-04-16,Google Ads,Mobile,CP449
IT01741,LD00380,Page Viewed,2025-01-01,Google Ads,Desktop,CP950
IT01742,LD00157,Email Opened,2024-07-12,LinkedIn,Mobile,CP487
IT01743,LD00792,Email Opened,2024-02-28,Google Ads,Mobile,CP161
IT01744,LD00944,Demo Booked,2025-09-05,Instagram,Desktop,CP136
IT01745,LD00979,Demo Booked,2025-01-22,LinkedIn,Desktop,CP599
IT01746,LD00954,Demo Booked,2025-04-30,Email Campaign,Desktop,CP266
IT01747,LD01196,Email Opened,2025-03-03,Google Ads,Mobile,CP648
IT01748,LD01066,Email Opened,2024-12-13,Email Campaign,Desktop,CP334
IT01749,LD00869,Ad Clicked,2024-06-02,Google Ads,Mobile,CP414
IT01750,LD00153,Demo Booked,2024-06-11,Google Ads,Desktop,CP252
IT01751,LD00073,Page Viewed,2025-05-15,Google Ads,Desktop,CP239
IT01752,LD00547,Ad Clicked,2024-03-20,Google Ads,Desktop,CP882
IT01753,LD00534,Page Viewed,2024-07-08,LinkedIn,Desktop,CP941
IT01754,LD00970,Ad Clicked,2024-06-02,Email Campaign,Desktop,CP996
IT01755,LD00013,Email Opened,2024-05-14,Instagram,Desktop,CP295
IT01756,LD00265,Email Opened,2024-05-27,Google Ads,Desktop,CP562
IT01757,LD00919,Demo Booked,2025-08-01,Google Ads,Desktop,CP261
IT01758,LD00869,Ad Clicked,2024-04-16,Google Ads,Desktop,CP180
IT01759,LD01315,Page Viewed,2024-07-18,Instagram,Desktop,CP504
IT01760,LD00002,Email Opened,2024-06-19,Email Campaign,Desktop,CP530
IT01761,LD01351,Email Opened,2025-08-14,LinkedIn,Desktop,CP187
IT01762,LD01499,Ad Clicked,2024-03-22,Email Campaign,Desktop,CP838
IT01763,LD01114,Demo Booked,2025-06-15,Google Ads,Desktop,CP364
IT01764,LD00968,Ad Clicked,2024-07-25,Email Campaign,Desktop,CP338
IT01765,LD01186,Ad Clicked,2024-05-24,Email Campaign,Mobile,CP727
IT01766,LD00300,Email Opened,2025-05-30,Email Campaign,Mobile,CP448
IT01767,LD01219,Ad Clicked,2025-02-13,Instagram,Mobile,CP220
IT01768,LD01445,Email Opened,2025-07-16,Instagram,Mobile,CP815
IT01769,LD00391,Email Opened,2024-09-20,Email Campaign,Mobile,CP756
IT01770,LD00001,Ad Clicked,2025-02-11,LinkedIn,Mobile,CP765
IT01771,LD01052,Demo Booked,2025-01-12,Instagram,Desktop,CP837
IT01772,LD00889,Email Opened,2025-08-09,LinkedIn,Desktop,CP712
IT01773,LD01244,Email Opened,2024-12-18,Email Campaign,Mobile,CP580
IT01774,LD00749,Demo Booked,2025-06-17,LinkedIn,Mobile,CP216
IT01775,LD00785,Ad Clicked,2025-02-14,LinkedIn,Mobile,CP420
IT01776,LD01089,Demo Booked,2025-05-10,LinkedIn,Desktop,CP582
IT01777,LD00040,Ad Clicked,2025-08-28,LinkedIn,Mobile,CP841
IT01778,LD00995,Page Viewed,2024-02-28,Instagram,Mobile,CP308
IT01779,LD00794,Demo Booked,2024-05-10,Google Ads,Desktop,CP537
IT01780,LD01268,Page Viewed,2024-08-13,Instagram,Desktop,CP877
IT01781,LD01431,Email Opened,2024-10-30,LinkedIn,Desktop,CP871
IT01782,LD01258,Email Opened,2024-05-24,Email Campaign,Desktop,CP381
IT01783,LD00200,Page Viewed,2024-05-26,Instagram,Desktop,CP727
IT01784,LD00551,Email Opened,2024-04-14,Email Campaign,Desktop,CP402
IT01785,LD00125,Demo Booked,2025-08-25,LinkedIn,Mobile,CP385
IT01786,LD00572,Email Opened,2024-10-23,Email Campaign,Desktop,CP215
IT01787,LD00431,Email Opened,2024-05-28,Google Ads,Mobile,CP334
IT01788,LD00676,Ad Clicked,2024-01-08,LinkedIn,Mobile,CP275
IT01789,LD01168,Demo Booked,2024-01-13,Instagram,Desktop,CP401
